Latitude (decimal degrees): 64.147
Longitude (decimal degrees): -21.934
Elevation (m): 6.0
month,year
12,010
22,008
32,012
42,007
52,012
62,012
72,011
82,013
92,007
102,012
112,015
122,010
time(UTC),T2m,RH,G(h),Gb(n),Gd(h),IR(h),WS10m,WD10m,SP
20070420:0000,5.85,97.13,0.0,-0.0,0.0,348.87,5.45,136.0,99286.0
20070420:0100,5.52,96.87,0.0,-0.0,0.0,348.73,5.58,128.0,99283.0
20070420:0200,5.2,96.62,0.0,-0.0,0.0,348.6,5.71,120.0,99279.0
20070420:0300,5.23,96.86,0.0,-0.0,0.0,348.63,5.53,128.0,99259.0
20070420:0400,5.26,97.1,0.0,-0.0,0.0,348.67,5.34,136.0,99239.0
20070420:0500,5.28,97.34,0.0,-0.0,0.0,348.7,5.16,144.0,99219.0
20070420:0600,5.62,97.26,7.6,0.0,7.6,348.52,5.08,141.0,99209.0
20070420:0700,5.95,97.19,33.1,6.64,32.2,348.33,4.99,139.0,99199.0
20070420:0800,6.28,97.11,63.35,26.11,56.9,348.15,4.91,136.0,99189.0
20070420:0900,6.54,96.84,102.75,25.55,93.7,347.45,4.91,131.0,99193.0
20070420:1000,6.8,96.58,96.65,1.89,95.8,346.75,4.9,126.0,99196.0
20070420:1100,7.06,96.31,111.6,0.47,111.35,346.05,4.9,121.0,99199.0
20070420:1200,7.24,96.67,132.95,7.13,128.8,344.42,4.55,123.0,99219.0
20070420:1300,7.43,97.03,165.7,15.27,156.4,342.78,4.21,126.0,99239.0
20070420:1400,7.61,97.39,134.5,3.54,132.35,341.15,3.86,128.0,99259.0
20070420:1500,7.51,97.52,118.25,3.81,116.05,340.25,3.91,125.0,99253.0
20070420:1600,7.4,97.66,135.3,85.41,90.9,339.35,3.95,122.0,99246.0
20070420:1700,7.3,97.79,102.25,48.98,80.7,338.45,4.0,119.0,99239.0
20070420:1800,6.99,97.91,62.45,39.54,48.9,341.92,3.96,121.0,99253.0
20070420:1900,6.68,98.03,40.05,63.5,25.15,345.38,3.92,123.0,99266.0
20070420:2000,6.37,98.15,8.95,9.33,7.8,348.85,3.88,125.0,99279.0
20070420:2100,6.28,98.27,0.2,0.0,0.2,348.67,3.77,131.0,99306.0
20070420:2200,6.18,98.38,0.0,-0.0,0.0,348.48,3.67,137.0,99333.0
20070420:2300,6.08,98.5,0.0,-0.0,0.0,348.3,3.57,143.0,99359.0
20070421:0000,5.96,98.35,0.0,-0.0,0.0,347.45,3.58,141.0,99369.0
20070421:0100,5.83,98.21,0.0,-0.0,0.0,346.6,3.59,140.0,99379.0
20070421:0200,5.71,98.06,0.0,-0.0,0.0,345.75,3.6,138.0,99389.0
20070421:0300,5.68,97.92,0.0,-0.0,0.0,345.42,3.59,143.0,99419.0
20070421:0400,5.66,97.78,0.0,-0.0,0.0,345.08,3.57,147.0,99449.0
20070421:0500,5.63,97.64,0.0,-0.0,0.0,344.75,3.56,152.0,99479.0
20070421:0600,5.94,96.8,5.1,0.0,5.1,344.8,3.56,156.0,99503.0
20070421:0700,6.25,95.96,22.45,0.35,22.4,344.85,3.57,160.0,99526.0
20070421:0800,6.56,95.12,45.1,4.55,43.95,344.9,3.57,164.0,99549.0
20070421:0900,6.74,94.38,98.75,50.76,80.5,344.45,3.49,167.0,99596.0
20070421:1000,6.92,93.64,172.15,88.35,131.95,344.0,3.42,171.0,99642.0
20070421:1100,7.1,92.9,185.4,47.89,159.9,343.55,3.34,175.0,99689.0
20070421:1200,7.11,91.89,253.8,144.4,169.1,340.53,3.79,177.0,99712.0
20070421:1300,7.13,90.89,218.6,86.04,165.8,337.52,4.24,180.0,99736.0
20070421:1400,7.14,89.88,271.5,122.97,196.25,334.5,4.69,182.0,99759.0
20070421:1500,6.92,90.06,240.0,115.82,172.65,333.25,4.68,179.0,99772.0
20070421:1600,6.69,90.25,219.45,110.13,161.7,332.0,4.67,176.0,99786.0
20070421:1700,6.47,90.43,182.35,157.03,112.55,330.75,4.66,173.0,99799.0
20070421:1800,6.09,90.85,158.15,267.36,65.3,331.62,4.26,168.0,99806.0
20070421:1900,5.71,91.27,83.55,118.64,55.15,332.48,3.85,163.0,99812.0
20070421:2000,5.33,91.69,24.3,22.63,21.4,333.35,3.45,158.0,99819.0
20070421:2100,5.24,91.49,0.6,0.0,0.6,333.4,3.37,155.0,99832.0
20070421:2200,5.15,91.3,0.0,-0.0,0.0,333.45,3.3,153.0,99846.0
20070421:2300,5.05,91.1,0.0,-0.0,0.0,333.5,3.23,150.0,99859.0
20070422:0000,5.18,90.99,0.0,-0.0,0.0,334.82,3.09,140.0,99796.0
20070422:0100,5.3,90.87,0.0,-0.0,0.0,336.13,2.94,130.0,99732.0
20070422:0200,5.42,90.76,0.0,-0.0,0.0,337.45,2.8,121.0,99669.0
20070422:0300,5.49,92.1,0.0,-0.0,0.0,340.22,2.93,115.0,99586.0
20070422:0400,5.56,93.43,0.0,-0.0,0.0,342.98,3.06,109.0,99503.0
20070422:0500,5.63,94.77,0.0,-0.0,0.0,345.75,3.19,103.0,99419.0
20070422:0600,6.12,94.88,12.5,0.0,12.5,346.68,3.66,104.0,99343.0
20070422:0700,6.6,94.99,49.25,53.47,41.4,347.62,4.12,105.0,99266.0
20070422:0800,7.08,95.1,97.45,19.77,92.35,348.55,4.59,106.0,99189.0
20070422:0900,7.46,94.6,174.75,59.22,153.15,348.67,4.92,106.0,99106.0
20070422:1000,7.84,94.11,238.45,104.87,190.2,348.78,5.26,106.0,99023.0
20070422:1100,8.22,93.61,212.1,64.2,177.6,348.9,5.59,106.0,98940.0
20070422:1200,8.31,93.05,138.45,5.5,135.2,347.82,5.72,103.0,98836.0
20070422:1300,8.39,92.5,191.9,5.9,188.25,346.73,5.85,100.0,98733.0
20070422:1400,8.48,91.94,234.2,29.36,216.1,345.65,5.99,97.0,98630.0
20070422:1500,8.39,92.23,287.5,155.47,196.4,346.5,5.95,97.0,98540.0
20070422:1600,8.29,92.52,97.4,11.44,91.35,347.35,5.92,98.0,98450.0
20070422:1700,8.2,92.81,92.15,15.26,85.3,348.2,5.89,98.0,98360.0
20070422:1800,7.94,92.94,86.95,45.33,71.0,348.85,5.78,99.0,98297.0
20070422:1900,7.67,93.06,31.45,31.55,23.75,349.5,5.68,100.0,98233.0
20070422:2000,7.41,93.19,10.3,0.0,10.3,350.15,5.57,101.0,98170.0
20070422:2100,7.35,93.42,0.65,0.0,0.65,349.08,5.39,105.0,98140.0
20070422:2200,7.28,93.64,0.0,-0.0,0.0,348.02,5.2,108.0,98110.0
20070422:2300,7.21,93.87,0.0,-0.0,0.0,346.95,5.02,112.0,98080.0
20070423:0000,7.0,94.12,0.0,-0.0,0.0,344.27,4.8,120.0,98070.0
20070423:0100,6.78,94.37,0.0,-0.0,0.0,341.58,4.58,129.0,98060.0
20070423:0200,6.56,94.62,0.0,-0.0,0.0,338.9,4.36,138.0,98050.0
20070423:0300,6.38,93.64,0.0,-0.0,0.0,337.65,4.13,142.0,98110.0
20070423:0400,6.2,92.67,0.0,-0.0,0.0,336.4,3.91,145.0,98170.0
20070423:0500,6.01,91.69,0.0,-0.0,0.0,335.15,3.68,149.0,98230.0
20070423:0600,6.23,90.38,16.35,40.32,14.55,330.98,4.0,143.0,98257.0
20070423:0700,6.44,89.07,64.6,143.13,42.8,326.82,4.32,136.0,98283.0
20070423:0800,6.65,87.76,182.05,394.65,78.15,322.65,4.63,129.0,98310.0
20070423:0900,6.93,86.13,352.7,701.85,93.05,318.13,5.6,129.0,98297.0
20070423:1000,7.22,84.5,436.4,724.49,99.45,313.62,6.56,128.0,98283.0
20070423:1100,7.5,82.87,532.15,800.64,98.05,309.1,7.52,127.0,98270.0
20070423:1200,7.68,82.91,470.85,539.42,149.35,302.45,8.35,127.0,98223.0
20070423:1300,7.85,82.96,404.0,380.65,166.9,295.8,9.19,128.0,98177.0
20070423:1400,8.03,83.0,495.15,590.86,128.25,289.15,10.03,128.0,98130.0
20070423:1500,7.72,84.52,425.55,495.69,132.9,295.32,10.0,131.0,98117.0
20070423:1600,7.4,86.05,359.55,427.19,131.75,301.48,9.97,134.0,98104.0
20070423:1700,7.09,87.57,228.55,216.24,130.5,307.65,9.94,137.0,98090.0
20070423:1800,6.7,88.13,188.75,260.53,95.9,314.75,10.02,140.0,98160.0
20070423:1900,6.3,88.7,92.7,91.87,69.85,321.85,10.09,143.0,98230.0
20070423:2000,5.91,89.26,26.5,42.1,20.7,328.95,10.17,146.0,98300.0
20070423:2100,5.78,88.59,1.2,0.0,1.2,330.1,10.0,149.0,98403.0
20070423:2200,5.65,87.93,0.0,-0.0,0.0,331.25,9.84,152.0,98507.0
20070423:2300,5.51,87.26,0.0,-0.0,0.0,332.4,9.68,155.0,98610.0
20070424:0000,5.36,86.36,0.0,-0.0,0.0,324.32,9.3,156.0,98716.0
20070424:0100,5.21,85.47,0.0,-0.0,0.0,316.23,8.92,158.0,98823.0
20070424:0200,5.06,84.57,0.0,-0.0,0.0,308.15,8.54,160.0,98930.0
20070424:0300,5.01,84.02,0.0,-0.0,0.0,304.2,8.3,160.0,99006.0
20070424:0400,4.97,83.48,0.0,-0.0,0.0,300.25,8.06,159.0,99083.0
20070424:0500,4.92,82.93,0.0,-0.0,0.0,296.3,7.82,159.0,99159.0
20070424:0600,5.16,83.27,37.65,123.56,31.45,293.53,7.74,159.0,99226.0
20070424:0700,5.4,83.61,90.15,213.65,56.45,290.77,7.66,158.0,99293.0
20070424:0800,5.64,83.95,189.35,288.78,111.8,288.0,7.57,158.0,99359.0
20070424:0900,5.99,83.26,262.95,262.76,164.4,285.35,7.99,159.0,99416.0
20070424:1000,6.34,82.58,295.75,266.37,170.55,282.7,8.4,159.0,99473.0
20070424:1100,6.69,81.89,407.45,394.09,191.9,280.05,8.81,160.0,99529.0
20070424:1200,6.79,82.45,407.45,363.12,189.35,280.27,8.29,159.0,99562.0
20070424:1300,6.89,83.02,469.15,391.88,223.3,280.48,7.77,158.0,99596.0
20070424:1400,6.99,83.58,414.05,342.44,199.9,280.7,7.26,158.0,99629.0
20070424:1500,6.9,83.47,388.35,336.36,188.3,280.48,6.88,160.0,99642.0
20070424:1600,6.81,83.36,343.6,344.12,158.6,280.27,6.51,162.0,99656.0
20070424:1700,6.72,83.25,266.7,243.86,155.05,280.05,6.14,164.0,99669.0
20070424:1800,6.39,84.09,218.5,348.88,92.6,282.77,5.56,165.0,99709.0
20070424:1900,6.05,84.93,90.85,104.61,64.35,285.48,4.99,166.0,99749.0
20070424:2000,5.72,85.77,38.55,60.0,30.0,288.2,4.41,168.0,99789.0
20070424:2100,5.63,86.87,1.85,0.0,1.85,289.9,4.26,169.0,99829.0
20070424:2200,5.53,87.98,0.0,-0.0,0.0,291.6,4.1,171.0,99869.0
20070424:2300,5.43,89.08,0.0,-0.0,0.0,293.3,3.94,173.0,99909.0
20070425:0000,5.34,89.55,0.0,-0.0,0.0,293.17,4.05,177.0,99936.0
20070425:0100,5.25,90.03,0.0,-0.0,0.0,293.03,4.16,181.0,99962.0
20070425:0200,5.16,90.5,0.0,-0.0,0.0,292.9,4.26,185.0,99989.0
20070425:0300,5.21,89.35,0.0,-0.0,0.0,293.87,4.12,184.0,100049.0
20070425:0400,5.26,88.21,0.0,-0.0,0.0,294.83,3.98,182.0,100109.0
20070425:0500,5.31,87.06,0.0,-0.0,0.0,295.8,3.83,180.0,100169.0
20070425:0600,5.65,86.88,29.7,60.21,26.35,297.15,4.12,175.0,100245.0
20070425:0700,5.99,86.69,84.65,112.83,66.25,298.5,4.41,171.0,100322.0
20070425:0800,6.33,86.51,199.5,339.93,106.45,299.85,4.7,166.0,100399.0
20070425:0900,6.69,86.3,224.95,249.55,130.1,302.42,4.87,162.0,100469.0
20070425:1000,7.06,86.1,325.25,308.09,178.95,304.98,5.03,158.0,100538.0
20070425:1100,7.42,85.89,330.95,140.4,253.5,307.55,5.2,153.0,100608.0
20070425:1200,7.63,86.84,337.35,116.99,266.55,313.67,5.34,149.0,100655.0
20070425:1300,7.83,87.8,270.6,39.33,245.75,319.78,5.48,145.0,100702.0
20070425:1400,8.04,88.75,284.4,79.56,234.3,325.9,5.61,141.0,100748.0
20070425:1500,7.95,90.65,168.55,20.12,156.5,330.13,5.22,141.0,100798.0
20070425:1600,7.86,92.54,93.95,3.97,91.8,334.37,4.83,141.0,100848.0
20070425:1700,7.77,94.44,77.3,11.25,72.1,338.6,4.44,141.0,100898.0
20070425:1800,7.44,94.56,48.05,4.52,46.4,339.77,4.18,144.0,100978.0
20070425:1900,7.1,94.68,24.7,0.0,24.7,340.93,3.93,146.0,101058.0
20070425:2000,6.77,94.8,8.9,0.34,8.85,342.1,3.67,149.0,101138.0
20070425:2100,6.65,93.95,0.9,0.0,0.9,339.92,3.66,148.0,101195.0
20070425:2200,6.53,93.09,0.0,-0.0,0.0,337.73,3.64,148.0,101251.0
20070425:2300,6.4,92.24,0.0,-0.0,0.0,335.55,3.63,147.0,101308.0
20070426:0000,6.32,92.17,0.0,-0.0,0.0,337.63,3.79,145.0,101318.0
20070426:0100,6.23,92.1,0.0,-0.0,0.0,339.72,3.95,143.0,101328.0
20070426:0200,6.14,92.03,0.0,-0.0,0.0,341.8,4.11,141.0,101338.0
20070426:0300,6.27,93.32,0.0,-0.0,0.0,341.5,4.32,140.0,101338.0
20070426:0400,6.4,94.62,0.0,-0.0,0.0,341.2,4.52,140.0,101338.0
20070426:0500,6.53,95.91,0.0,-0.0,0.0,340.9,4.73,139.0,101338.0
20070426:0600,6.94,96.13,11.0,0.0,11.0,340.67,4.91,141.0,101375.0
20070426:0700,7.35,96.36,38.8,1.19,38.6,340.43,5.08,143.0,101411.0
20070426:0800,7.76,96.58,72.25,0.9,72.0,340.2,5.26,145.0,101448.0
20070426:0900,8.09,96.15,142.5,66.75,116.8,340.97,5.37,147.0,101481.0
20070426:1000,8.42,95.72,127.45,5.11,125.0,341.73,5.49,148.0,101514.0
20070426:1100,8.75,95.29,121.9,2.52,120.5,342.5,5.6,150.0,101548.0
20070426:1200,8.93,94.69,123.65,2.71,122.0,340.5,5.89,149.0,101584.0
20070426:1300,9.12,94.09,83.35,0.63,82.95,338.5,6.18,149.0,101621.0
20070426:1400,9.3,93.49,88.0,0.32,87.8,336.5,6.47,149.0,101658.0
20070426:1500,9.15,93.99,107.45,3.15,105.55,341.33,6.44,146.0,101654.0
20070426:1600,9.01,94.49,96.0,0.0,96.0,346.17,6.41,142.0,101651.0
20070426:1700,8.86,94.99,101.15,4.29,99.15,351.0,6.39,139.0,101648.0
20070426:1800,8.54,94.89,82.5,2.57,81.55,351.0,6.48,138.0,101658.0
20070426:1900,8.23,94.78,50.2,2.67,49.5,351.0,6.57,138.0,101668.0
20070426:2000,7.91,94.68,22.85,0.0,22.85,351.0,6.66,137.0,101678.0
20070426:2100,7.8,93.94,2.0,0.0,2.0,348.32,7.07,138.0,101694.0
20070426:2200,7.68,93.19,0.0,-0.0,0.0,345.63,7.47,138.0,101711.0
20070426:2300,7.56,92.45,0.0,-0.0,0.0,342.95,7.88,139.0,101728.0
20070427:0000,7.46,91.97,0.0,-0.0,0.0,341.03,8.08,139.0,101754.0
20070427:0100,7.35,91.48,0.0,-0.0,0.0,339.12,8.29,139.0,101781.0
20070427:0200,7.25,91.0,0.0,-0.0,0.0,337.2,8.5,139.0,101808.0
20070427:0300,7.22,90.32,0.0,-0.0,0.0,334.18,8.26,138.0,101838.0
20070427:0400,7.19,89.64,0.0,-0.0,0.0,331.17,8.02,137.0,101868.0
20070427:0500,7.15,88.96,0.0,-0.0,0.0,328.15,7.78,136.0,101897.0
20070427:0600,7.51,87.33,33.6,55.02,29.95,315.02,7.45,134.0,101927.0
20070427:0700,7.86,85.7,115.35,196.82,81.2,301.88,7.12,132.0,101957.0
20070427:0800,8.21,84.07,250.45,563.12,90.6,288.75,6.79,129.0,101987.0
20070427:0900,8.54,82.99,359.2,616.86,118.7,281.3,7.11,128.0,102011.0
20070427:1000,8.87,81.92,425.45,621.28,124.55,273.85,7.43,127.0,102034.0
20070427:1100,9.2,80.84,548.85,749.32,128.65,266.4,7.75,126.0,102057.0
20070427:1200,9.25,80.53,603.25,759.93,136.65,264.4,7.61,126.0,102071.0
20070427:1300,9.3,80.23,656.55,889.36,87.0,262.4,7.47,126.0,102084.0
20070427:1400,9.35,79.92,638.75,867.65,85.05,260.4,7.32,126.0,102097.0
20070427:1500,9.27,79.87,586.1,828.07,83.1,261.25,7.01,124.0,102084.0
20070427:1600,9.19,79.83,510.45,794.72,73.1,262.1,6.69,122.0,102071.0
20070427:1700,9.11,79.78,406.75,721.26,67.25,262.95,6.37,120.0,102057.0
20070427:1800,8.77,80.7,286.2,606.12,59.5,266.77,5.98,118.0,102047.0
20070427:1900,8.43,81.61,168.8,458.51,46.45,270.58,5.58,115.0,102037.0
20070427:2000,8.09,82.53,62.0,238.03,24.75,274.4,5.19,113.0,102027.0
20070427:2100,7.96,83.31,4.65,34.67,2.9,286.2,5.14,112.0,102014.0
20070427:2200,7.82,84.1,0.0,-0.0,0.0,298.0,5.09,112.0,102001.0
20070427:2300,7.68,84.88,0.0,-0.0,0.0,309.8,5.05,111.0,101987.0
20070428:0000,7.7,85.26,0.0,-0.0,0.0,309.07,5.03,113.0,101967.0
20070428:0100,7.71,85.64,0.0,-0.0,0.0,308.33,5.02,115.0,101947.0
20070428:0200,7.73,86.02,0.0,-0.0,0.0,307.6,5.01,117.0,101927.0
20070428:0300,7.66,86.64,0.0,-0.0,0.0,313.18,4.96,118.0,101927.0
20070428:0400,7.6,87.27,0.0,-0.0,0.0,318.77,4.91,118.0,101927.0
20070428:0500,7.53,87.89,0.0,-0.0,0.0,324.35,4.86,119.0,101927.0
20070428:0600,7.86,87.95,63.4,452.03,31.05,328.37,4.74,119.0,101937.0
20070428:0700,8.18,88.0,146.15,515.38,54.1,332.38,4.62,119.0,101947.0
20070428:0800,8.5,88.06,223.05,413.43,103.65,336.4,4.5,119.0,101957.0
20070428:0900,8.83,87.55,308.65,502.72,110.25,337.4,4.69,119.0,101954.0
20070428:1000,9.16,87.03,368.35,436.77,154.8,338.4,4.89,119.0,101951.0
20070428:1100,9.49,86.52,334.5,217.7,211.45,339.4,5.09,119.0,101947.0
20070428:1200,9.78,85.91,397.5,263.3,234.7,333.13,5.52,120.0,101924.0
20070428:1300,10.08,85.3,319.4,141.56,228.15,326.87,5.94,121.0,101901.0
20070428:1400,10.37,84.69,241.95,46.79,211.9,320.6,6.37,121.0,101877.0
20070428:1500,10.25,84.97,246.1,52.74,213.85,318.97,6.08,120.0,101851.0
20070428:1600,10.12,85.25,277.25,175.49,179.95,317.33,5.79,119.0,101824.0
20070428:1700,10.0,85.53,259.1,188.89,169.4,315.7,5.5,118.0,101798.0
20070428:1800,9.57,86.48,222.05,293.42,111.05,312.28,5.1,118.0,101804.0
20070428:1900,9.13,87.42,134.65,192.99,82.3,308.87,4.7,117.0,101811.0
20070428:2000,8.7,88.37,54.55,111.45,36.6,305.45,4.3,116.0,101818.0
20070428:2100,8.38,89.63,6.45,21.73,5.25,309.95,4.2,117.0,101831.0
20070428:2200,8.05,90.9,0.0,-0.0,0.0,314.45,4.1,117.0,101844.0
20070428:2300,7.72,92.16,0.0,-0.0,0.0,318.95,4.0,118.0,101858.0
20070429:0000,7.59,92.3,0.0,-0.0,0.0,319.85,3.99,119.0,101831.0
20070429:0100,7.45,92.44,0.0,-0.0,0.0,320.75,3.98,120.0,101804.0
20070429:0200,7.31,92.58,0.0,-0.0,0.0,321.65,3.97,122.0,101778.0
20070429:0300,7.13,93.31,0.0,-0.0,0.0,324.92,3.77,121.0,101791.0
20070429:0400,6.95,94.05,0.0,-0.0,0.0,328.18,3.58,120.0,101804.0
20070429:0500,6.77,94.78,0.0,-0.0,0.0,331.45,3.38,120.0,101818.0
20070429:0600,7.05,94.24,56.8,210.53,40.65,332.25,3.31,119.0,101818.0
20070429:0700,7.33,93.69,156.0,466.18,70.4,333.05,3.23,118.0,101818.0
20070429:0800,7.6,93.15,265.4,648.2,75.05,333.85,3.16,118.0,101818.0
20070429:0900,7.95,91.82,366.05,632.17,113.6,330.88,3.21,119.0,101828.0
20070429:1000,8.31,90.5,475.6,752.15,104.45,327.92,3.27,121.0,101838.0
20070429:1100,8.66,89.17,548.2,763.37,113.4,324.95,3.32,123.0,101848.0
20070429:1200,8.76,88.9,525.65,642.44,125.7,323.03,3.37,126.0,101848.0
20070429:1300,8.85,88.63,589.45,718.4,123.4,321.12,3.41,129.0,101848.0
20070429:1400,8.95,88.36,603.05,767.38,107.05,319.2,3.45,132.0,101848.0
20070429:1500,8.87,88.69,511.3,632.57,121.9,321.47,3.4,131.0,101828.0
20070429:1600,8.78,89.03,415.55,536.88,115.7,323.73,3.36,130.0,101808.0
20070429:1700,8.7,89.36,312.1,464.29,89.7,326.0,3.31,129.0,101788.0
20070429:1800,8.38,90.22,201.1,345.08,69.1,329.37,3.09,127.0,101778.0
20070429:1900,8.07,91.07,126.45,245.09,58.9,332.73,2.87,125.0,101768.0
20070429:2000,7.75,91.93,46.85,100.56,30.2,336.1,2.65,123.0,101758.0
20070429:2100,7.61,92.72,4.05,8.35,3.55,338.25,2.65,123.0,101761.0
20070429:2200,7.47,93.52,0.0,-0.0,0.0,340.4,2.66,123.0,101764.0
20070429:2300,7.33,94.31,0.0,-0.0,0.0,342.55,2.66,122.0,101768.0
20070430:0000,7.26,94.45,0.0,-0.0,0.0,341.17,2.7,121.0,101751.0
20070430:0100,7.19,94.59,0.0,-0.0,0.0,339.78,2.74,120.0,101734.0
20070430:0200,7.12,94.73,0.0,-0.0,0.0,338.4,2.77,118.0,101718.0
20070430:0300,7.25,94.65,0.0,-0.0,0.0,340.83,2.88,118.0,101691.0
20070430:0400,7.38,94.56,0.0,-0.0,0.0,343.27,2.98,118.0,101664.0
20070430:0500,7.51,94.48,0.0,-0.0,0.0,345.7,3.09,119.0,101638.0
20070430:0600,7.98,94.17,43.15,84.38,36.25,346.0,3.19,119.0,101628.0
20070430:0700,8.44,93.87,109.85,148.51,81.85,346.3,3.28,120.0,101618.0
20070430:0800,8.91,93.56,173.85,204.24,112.9,346.6,3.38,121.0,101608.0
20070430:0900,9.08,93.45,245.2,213.52,158.95,346.43,3.65,123.0,101601.0
20070430:1000,9.26,93.35,340.25,287.62,197.05,346.27,3.92,124.0,101594.0
20070430:1100,9.44,93.24,448.45,497.59,162.9,346.1,4.19,126.0,101588.0
20070430:1200,9.34,93.74,557.05,617.45,170.1,346.53,4.64,128.0,101551.0
20070430:1300,9.25,94.24,500.65,442.49,211.8,346.97,5.09,131.0,101514.0
20070430:1400,9.16,94.74,493.3,431.0,213.0,347.4,5.54,134.0,101478.0
20070430:1500,9.01,95.48,334.85,258.09,174.95,350.13,5.37,135.0,101471.0
20070430:1600,8.84,98.72,214.3,114.93,149.65,367.32,4.56,136.0,101464.0
20070430:1700,8.53,97.72,184.1,117.89,127.15,361.34,4.45,138.0,101458.0
20070430:1800,8.21,96.71,117.6,140.55,63.25,355.36,4.35,138.0,101464.0
20070430:1900,7.9,95.7,57.6,41.98,45.85,349.37,4.24,138.0,101471.0
20070430:2000,7.58,94.69,14.8,1.76,14.5,343.39,4.13,139.0,101478.0
20070430:2100,7.27,93.68,1.05,0.0,1.05,337.41,4.02,141.0,101501.0
20070430:2200,6.96,92.67,0.0,-0.0,0.0,331.43,3.92,144.0,101524.0
20070430:2300,6.64,91.66,0.0,-0.0,0.0,325.45,3.81,147.0,101548.0
20120501:0000,6.33,90.65,0.0,-0.0,0.0,319.46,3.7,239.0,102164.0
20120501:0100,6.01,89.64,0.0,-0.0,0.0,313.48,3.59,229.0,102171.0
20120501:0200,5.7,88.63,0.0,-0.0,0.0,307.5,3.49,220.0,102177.0
20120501:0300,5.39,87.62,0.0,-0.0,0.0,301.52,3.38,214.0,102174.0
20120501:0400,5.07,86.61,0.0,-0.0,0.0,295.53,3.27,208.0,102171.0
20120501:0500,4.76,85.6,0.0,-0.0,0.0,289.55,3.16,203.0,102167.0
20120501:0600,4.44,84.59,41.2,54.42,36.75,283.57,3.06,200.0,102181.0
20120501:0700,4.13,83.58,84.3,70.27,71.05,277.59,2.95,197.0,102194.0
20120501:0800,5.86,89.25,126.45,9.38,123.65,307.85,6.74,194.0,102207.0
20120501:0900,6.22,90.78,191.05,94.07,153.05,313.57,7.22,190.0,102207.0
20120501:1000,6.59,92.3,207.45,46.3,184.4,319.28,7.7,185.0,102207.0
20120501:1100,6.95,93.83,164.5,0.7,164.1,325.0,8.18,181.0,102207.0
20120501:1200,7.33,94.89,141.0,0.0,141.0,330.32,7.78,184.0,102184.0
20120501:1300,7.72,95.94,101.65,0.0,101.65,335.63,7.38,187.0,102161.0
20120501:1400,8.1,97.0,42.15,0.0,42.15,340.95,6.98,190.0,102137.0
20120501:1500,7.96,94.89,82.8,11.46,75.7,342.52,6.41,198.0,102131.0
20120501:1600,7.81,92.79,115.1,26.22,100.35,344.08,5.84,207.0,102124.0
20120501:1700,7.67,90.68,134.1,42.75,113.45,345.65,5.27,215.0,102117.0
20120501:1800,6.94,87.59,116.65,48.88,97.75,344.8,5.17,228.0,102177.0
20120501:1900,6.21,84.49,63.75,52.69,49.0,343.95,5.08,241.0,102237.0
20120501:2000,5.48,81.4,33.4,22.35,29.6,343.1,4.98,254.0,102297.0
20120501:2100,5.15,80.33,5.7,17.05,4.6,338.2,5.12,255.0,102334.0
20120501:2200,4.82,79.25,0.0,-0.0,0.0,333.3,5.26,255.0,102370.0
20120501:2300,4.48,78.18,0.0,-0.0,0.0,328.4,5.41,256.0,102407.0
20120502:0000,4.5,77.21,0.0,-0.0,0.0,327.33,5.37,256.0,102414.0
20120502:0100,4.52,76.25,0.0,-0.0,0.0,326.27,5.34,257.0,102420.0
20120502:0200,4.54,75.28,0.0,-0.0,0.0,325.2,5.31,257.0,102427.0
20120502:0300,4.77,74.06,0.0,-0.0,0.0,321.35,5.11,257.0,102437.0
20120502:0400,4.99,72.84,0.0,-0.0,0.0,317.5,4.91,258.0,102447.0
20120502:0500,5.22,71.62,0.0,-0.0,0.0,313.65,4.7,258.0,102457.0
20120502:0600,5.79,71.22,50.0,99.71,41.35,309.05,5.48,260.0,102494.0
20120502:0700,6.35,70.81,127.9,224.42,84.5,304.45,6.26,261.0,102530.0
20120502:0800,6.92,70.41,180.75,151.1,134.95,299.85,7.03,263.0,102567.0
20120502:0900,7.17,70.8,240.2,190.11,162.55,296.33,6.64,265.0,102600.0
20120502:1000,7.42,71.2,366.9,337.69,197.3,292.82,6.25,267.0,102634.0
20120502:1100,7.68,71.59,443.95,475.3,169.2,289.3,5.86,270.0,102667.0
20120502:1200,7.6,71.19,430.25,286.64,249.45,289.63,5.2,271.0,102704.0
20120502:1300,7.53,70.78,380.35,151.35,280.95,289.97,4.55,273.0,102740.0
20120502:1400,7.46,70.38,481.1,400.6,219.0,290.3,3.89,274.0,102777.0
20120502:1500,7.44,70.91,391.25,275.96,219.2,293.8,3.72,270.0,102777.0
20120502:1600,7.41,71.43,347.1,274.08,191.85,297.3,3.55,265.0,102777.0
20120502:1700,7.39,71.96,302.7,330.02,141.95,300.8,3.38,261.0,102777.0
20120502:1800,7.17,72.97,273.45,473.88,88.25,303.82,2.97,256.0,102780.0
20120502:1900,6.95,73.99,124.1,130.9,86.9,306.83,2.57,250.0,102784.0
20120502:2000,6.73,75.0,44.6,22.36,40.7,309.85,2.17,245.0,102787.0
20120502:2100,6.47,75.88,4.85,0.0,4.85,315.62,2.31,232.0,102764.0
20120502:2200,6.21,76.76,0.0,-0.0,0.0,321.38,2.46,220.0,102740.0
20120502:2300,5.96,77.64,0.0,-0.0,0.0,327.15,2.61,207.0,102717.0
