Latitude (decimal degrees): 24.464
Longitude (decimal degrees): 54.366
Elevation (m): 8.0
month,year
12,008
22,008
32,012
42,010
52,013
62,012
72,008
82,008
92,016
102,013
112,007
122,008
time(UTC),T2m,RH,G(h),Gb(n),Gd(h),IR(h),WS10m,WD10m,SP
20120331:0200,27.68,51.4,0.0,-0.0,0.0,333.05,8.15,160.0,101004.0
20120331:0300,27.9,51.98,53.0,97.38,42.0,335.77,8.23,163.0,101051.0
20120331:0400,28.11,52.57,226.0,191.8,160.0,338.48,8.3,165.0,101097.0
20120331:0500,28.32,53.15,554.0,740.25,144.0,341.2,8.37,168.0,101144.0
20120331:0600,28.78,54.68,747.0,752.82,199.0,348.45,7.46,174.0,101094.0
20120331:0700,29.24,56.22,938.0,917.57,154.0,355.7,6.55,180.0,101044.0
20120331:0800,29.71,57.75,943.0,698.56,297.0,362.95,5.64,187.0,100994.0
20120331:0900,29.71,58.61,960.0,716.19,291.0,366.07,4.63,196.0,100904.0
20120331:1000,29.71,59.48,959.0,879.97,183.0,369.18,3.62,205.0,100814.0
20120331:1100,29.71,60.34,818.0,832.09,176.0,372.3,2.61,214.0,100724.0
20120331:1200,30.47,57.84,547.0,492.86,246.0,374.95,3.37,208.0,100724.0
20120331:1300,31.23,55.34,360.0,511.79,150.0,377.6,4.14,202.0,100724.0
20120331:1400,31.98,52.84,105.0,152.17,77.0,380.25,4.91,196.0,100724.0
20120331:1500,31.78,54.95,0.0,-0.0,0.0,382.23,4.25,185.0,100738.0
20120331:1600,31.37,61.11,0.0,-0.0,0.0,380.87,3.52,174.0,100751.0
20120331:1700,30.87,61.73,0.0,-0.0,0.0,380.15,3.69,163.0,100764.0
20120331:1800,30.38,62.36,0.0,-0.0,0.0,379.42,3.86,171.0,100774.0
20120331:1900,29.89,62.99,0.0,-0.0,0.0,378.7,4.03,179.0,100784.0
20120331:2000,29.39,63.61,0.0,-0.0,0.0,377.97,4.19,187.0,100794.0
20120331:2100,28.9,64.24,0.0,-0.0,0.0,377.25,4.36,203.0,100781.0
20120331:2200,28.4,64.87,0.0,-0.0,0.0,376.53,4.53,220.0,100768.0
20120331:2300,27.91,65.49,0.0,-0.0,0.0,375.8,4.7,237.0,100754.0
20100401:0000,27.42,66.12,0.0,-0.0,0.0,375.08,4.87,330.0,100904.0
20100401:0100,26.92,66.74,0.0,-0.0,0.0,374.36,5.04,331.0,100974.0
20100401:0200,26.43,67.37,0.0,-0.0,0.0,373.63,5.21,333.0,101044.0
20100401:0300,25.94,68.0,59.0,128.26,44.0,372.91,5.38,334.0,101101.0
20100401:0400,25.44,68.62,271.0,370.79,142.0,372.19,5.54,335.0,101157.0
20100401:0500,24.95,69.25,509.0,557.94,198.0,371.46,5.71,336.0,101214.0
20100401:0600,24.45,69.87,635.0,436.3,316.0,370.74,5.88,336.0,101194.0
20100401:0700,23.96,70.5,848.0,662.53,280.0,370.01,6.05,335.0,101174.0
20100401:0800,25.82,64.25,545.0,78.72,472.0,394.1,6.76,334.0,101154.0
20100401:0900,25.47,64.18,958.0,731.59,273.0,393.13,6.94,333.0,101107.0
20100401:1000,25.12,64.12,910.0,755.85,242.0,392.17,7.13,332.0,101061.0
20100401:1100,24.77,64.05,801.0,796.65,185.0,391.2,7.31,331.0,101014.0
20100401:1200,24.33,66.26,590.0,658.23,187.0,385.92,7.32,327.0,101044.0
20100401:1300,23.89,68.47,355.0,495.41,151.0,380.63,7.34,322.0,101074.0
20100401:1400,23.45,70.68,124.0,274.95,73.0,375.35,7.35,318.0,101104.0
20100401:1500,23.5,70.0,0.0,-0.0,0.0,370.05,7.63,317.0,101144.0
20100401:1600,23.54,69.32,0.0,-0.0,0.0,364.75,7.91,315.0,101184.0
20100401:1700,23.58,68.64,0.0,-0.0,0.0,359.45,8.19,314.0,101224.0
20100401:1800,23.63,68.02,0.0,-0.0,0.0,354.43,8.61,312.0,101194.0
20100401:1900,23.68,67.39,0.0,-0.0,0.0,349.42,9.03,310.0,101164.0
20100401:2000,23.72,66.77,0.0,-0.0,0.0,344.4,9.45,308.0,101134.0
20100401:2100,23.64,66.15,0.0,-0.0,0.0,341.25,9.26,308.0,101094.0
20100401:2200,23.55,65.54,0.0,-0.0,0.0,338.1,9.06,307.0,101054.0
20100401:2300,23.47,64.92,0.0,-0.0,0.0,334.95,8.87,307.0,101014.0
20100402:0000,23.31,65.01,0.0,-0.0,0.0,332.6,8.95,308.0,101047.0
20100402:0100,23.15,65.1,0.0,-0.0,0.0,330.25,9.03,309.0,101081.0
20100402:0200,22.99,65.19,0.0,-0.0,0.0,327.9,9.12,310.0,101114.0
20100402:0300,23.0,63.72,68.0,181.95,46.0,332.2,9.23,311.0,101161.0
20100402:0400,23.0,62.24,283.0,415.16,137.0,336.5,9.34,311.0,101207.0
20100402:0500,23.0,60.77,503.0,527.72,207.0,340.8,9.45,311.0,101254.0
20100402:0600,23.0,61.57,691.0,580.12,265.0,346.33,9.61,310.0,101214.0
20100402:0700,22.99,62.36,861.0,690.58,267.0,351.87,9.78,309.0,101174.0
20100402:0800,22.98,63.16,939.0,700.17,288.0,357.4,9.94,308.0,101134.0
20100402:0900,22.78,63.54,960.0,730.98,274.0,355.75,9.82,308.0,101074.0
20100402:1000,22.57,63.93,912.0,756.52,242.0,354.1,9.7,307.0,101014.0
20100402:1100,22.36,64.31,764.0,671.07,244.0,352.45,9.57,307.0,100954.0
20100402:1200,22.25,64.24,572.0,586.56,212.0,345.7,9.47,306.0,100968.0
20100402:1300,22.14,64.16,350.0,469.49,156.0,338.95,9.36,305.0,100981.0
20100402:1400,22.03,64.09,126.0,278.15,74.0,332.2,9.26,303.0,100994.0
20100402:1500,22.28,63.76,0.0,-0.0,0.0,327.87,9.01,301.0,101017.0
20100402:1600,22.53,63.44,0.0,-0.0,0.0,323.53,8.76,298.0,101041.0
20100402:1700,22.78,63.11,0.0,-0.0,0.0,319.2,8.51,296.0,101064.0
20100402:1800,23.01,62.99,0.0,-0.0,0.0,317.12,8.9,294.0,101031.0
20100402:1900,23.24,62.86,0.0,-0.0,0.0,315.03,9.29,292.0,100997.0
20100402:2000,23.47,62.74,0.0,-0.0,0.0,312.95,9.68,289.0,100964.0
20100402:2100,23.64,62.48,0.0,-0.0,0.0,312.7,9.04,290.0,100938.0
20100402:2200,23.82,62.22,0.0,-0.0,0.0,312.45,8.4,291.0,100911.0
20100402:2300,23.99,61.96,0.0,-0.0,0.0,312.2,7.75,292.0,100884.0
20100403:0000,23.99,61.37,0.0,-0.0,0.0,312.93,8.33,295.0,100951.0
20100403:0100,24.0,60.78,0.0,-0.0,0.0,313.67,8.9,298.0,101017.0
20100403:0200,24.0,60.19,0.0,-0.0,0.0,314.4,9.48,300.0,101084.0
20100403:0300,24.31,60.26,67.0,152.18,48.0,321.78,9.37,304.0,101137.0
20100403:0400,24.62,60.34,280.0,385.48,143.0,329.17,9.26,307.0,101191.0
20100403:0500,24.93,60.41,501.0,506.77,215.0,336.55,9.14,311.0,101244.0
20100403:0600,24.74,60.65,731.0,694.27,219.0,343.7,9.14,312.0,101207.0
20100403:0700,24.54,60.89,873.0,718.48,253.0,350.85,9.14,313.0,101171.0
20100403:0800,24.34,61.13,952.0,729.45,272.0,358.0,9.13,313.0,101134.0
20100403:0900,24.17,60.52,946.0,688.94,298.0,356.63,8.91,313.0,101087.0
20100403:1000,24.0,59.92,893.0,699.75,272.0,355.27,8.69,312.0,101041.0
20100403:1100,23.83,59.31,778.0,712.18,225.0,353.9,8.47,311.0,100994.0
20100403:1200,23.73,59.27,593.0,659.94,187.0,347.32,8.1,309.0,101021.0
20100403:1300,23.62,59.22,359.0,506.48,149.0,340.73,7.72,307.0,101047.0
20100403:1400,23.52,59.18,128.0,281.3,75.0,334.15,7.35,304.0,101074.0
20100403:1500,23.53,59.34,0.0,-0.0,0.0,329.32,7.13,303.0,101081.0
20100403:1600,23.53,59.51,0.0,-0.0,0.0,324.48,6.91,302.0,101087.0
20100403:1700,23.53,59.67,0.0,-0.0,0.0,319.65,6.69,300.0,101094.0
20100403:1800,23.56,60.76,0.0,-0.0,0.0,316.88,6.6,298.0,101071.0
20100403:1900,23.58,61.84,0.0,-0.0,0.0,314.12,6.51,297.0,101047.0
20100403:2000,23.6,62.93,0.0,-0.0,0.0,311.35,6.43,295.0,101024.0
20100403:2100,23.59,63.13,0.0,-0.0,0.0,310.02,6.34,296.0,100997.0
20100403:2200,23.59,63.32,0.0,-0.0,0.0,308.68,6.24,296.0,100971.0
20100403:2300,23.58,63.52,0.0,-0.0,0.0,307.35,6.15,296.0,100944.0
20100404:0000,23.4,63.01,0.0,-0.0,0.0,306.62,5.84,298.0,101011.0
20100404:0100,23.22,62.49,0.0,-0.0,0.0,305.88,5.53,300.0,101077.0
20100404:0200,23.04,61.98,0.0,-0.0,0.0,305.15,5.21,301.0,101144.0
20100404:0300,23.55,62.47,72.0,163.09,51.0,312.55,5.18,302.0,101184.0
20100404:0400,24.06,62.95,292.0,428.85,138.0,319.95,5.15,302.0,101224.0
20100404:0500,24.56,63.44,537.0,632.31,178.0,327.35,5.12,303.0,101264.0
20100404:0600,24.54,65.44,710.0,618.47,252.0,335.47,5.18,304.0,101231.0
20100404:0700,24.51,67.44,886.0,747.41,239.0,343.58,5.25,306.0,101197.0
20100404:0800,24.48,69.44,965.0,758.63,256.0,351.7,5.31,308.0,101164.0
20100404:0900,24.38,70.32,964.0,732.0,274.0,352.25,5.05,309.0,101121.0
20100404:1000,24.28,71.2,905.0,727.59,258.0,352.8,4.8,310.0,101077.0
20100404:1100,24.18,72.08,780.0,712.04,226.0,353.35,4.54,312.0,101034.0
20100404:1200,23.84,71.77,585.0,622.72,201.0,347.68,4.15,312.0,101044.0
20100404:1300,23.5,71.45,361.0,509.58,149.0,342.02,3.76,312.0,101054.0
20100404:1400,23.16,71.14,130.0,289.69,75.0,336.35,3.37,312.0,101064.0
20100404:1500,22.71,72.29,0.0,-0.0,0.0,333.27,3.22,313.0,101084.0
20100404:1600,22.26,73.44,0.0,-0.0,0.0,330.18,3.07,314.0,101104.0
20100404:1700,21.81,74.59,0.0,-0.0,0.0,327.1,2.92,315.0,101124.0
20100404:1800,22.16,75.53,0.0,-0.0,0.0,323.43,2.44,323.0,101094.0
20100404:1900,22.51,76.46,0.0,-0.0,0.0,319.77,1.96,332.0,101064.0
20100404:2000,22.86,77.4,0.0,-0.0,0.0,316.1,1.48,340.0,101034.0
20100404:2100,22.68,78.35,0.0,-0.0,0.0,313.37,1.32,7.0,101017.0
20100404:2200,22.51,79.3,0.0,-0.0,0.0,310.63,1.16,34.0,101001.0
20100404:2300,22.33,80.25,0.0,-0.0,0.0,307.9,1.01,60.0,100984.0
20100405:0000,21.72,79.89,0.0,-0.0,0.0,307.13,1.24,76.0,101034.0
20100405:0100,21.11,79.52,0.0,-0.0,0.0,306.37,1.48,92.0,101084.0
20100405:0200,20.5,79.16,0.0,-0.0,0.0,305.6,1.71,108.0,101134.0
20100405:0300,21.27,78.14,70.0,135.7,52.0,313.65,1.73,107.0,101171.0
20100405:0400,22.03,77.12,282.0,366.64,149.0,321.7,1.76,105.0,101207.0
20100405:0500,22.79,76.1,478.0,411.47,243.0,329.75,1.78,104.0,101244.0
20100405:0600,23.53,74.1,643.0,429.01,324.0,339.73,2.03,137.0,101197.0
20100405:0700,24.26,72.09,889.0,748.56,239.0,349.72,2.29,169.0,101151.0
20100405:0800,24.99,70.09,979.0,788.76,240.0,359.7,2.54,202.0,101104.0
20100405:0900,25.46,70.9,988.0,790.79,241.0,359.57,3.55,235.0,101031.0
20100405:1000,25.92,71.7,845.0,570.17,337.0,359.43,4.57,267.0,100958.0
20100405:1100,26.39,72.51,764.0,659.33,250.0,359.3,5.59,300.0,100884.0
20100405:1200,26.23,74.26,563.0,542.02,228.0,354.87,5.9,303.0,100901.0
20100405:1300,26.06,76.01,362.0,510.3,149.0,350.43,6.22,306.0,100918.0
20100405:1400,25.9,77.76,131.0,292.74,75.0,346.0,6.54,309.0,100934.0
20100405:1500,25.35,77.62,0.0,-0.0,0.0,344.15,6.17,314.0,100961.0
20100405:1600,24.79,77.47,0.0,-0.0,0.0,342.3,5.81,320.0,100987.0
20100405:1700,24.23,77.33,0.0,-0.0,0.0,340.45,5.45,326.0,101014.0
20100405:1800,24.0,76.42,0.0,-0.0,0.0,337.15,4.35,332.0,100971.0
20100405:1900,23.77,75.5,0.0,-0.0,0.0,333.85,3.25,339.0,100928.0
20100405:2000,23.54,74.59,0.0,-0.0,0.0,330.55,2.15,346.0,100884.0
20100405:2100,23.28,74.85,0.0,-0.0,0.0,328.6,1.98,358.0,100858.0
20100405:2200,23.02,75.12,0.0,-0.0,0.0,326.65,1.8,11.0,100831.0
20100405:2300,22.76,75.38,0.0,-0.0,0.0,324.7,1.63,23.0,100804.0
20100406:0000,22.69,77.09,0.0,-0.0,0.0,324.13,2.07,66.0,100861.0
20100406:0100,22.62,78.81,0.0,-0.0,0.0,323.57,2.51,109.0,100918.0
20100406:0200,22.54,80.52,0.0,-0.0,0.0,323.0,2.95,152.0,100974.0
20100406:0300,23.17,80.77,74.0,146.52,54.0,331.07,2.89,173.0,101011.0
20100406:0400,23.8,81.01,303.0,450.37,138.0,339.13,2.82,195.0,101047.0
20100406:0500,24.42,81.26,547.0,647.59,175.0,347.2,2.76,217.0,101084.0
20100406:0600,25.12,81.52,737.0,684.49,226.0,357.33,3.44,236.0,101054.0
20100406:0700,25.82,81.79,897.0,763.54,232.0,367.47,4.13,256.0,101024.0
20100406:0800,26.51,82.05,1008.0,865.65,195.0,377.6,4.81,276.0,100994.0
20100406:0900,26.7,81.99,968.0,732.11,275.0,377.48,5.03,288.0,100931.0
20100406:1000,26.88,81.92,908.0,728.17,258.0,377.37,5.26,301.0,100868.0
20100406:1100,27.07,81.86,774.0,686.24,238.0,377.25,5.48,313.0,100804.0
20100406:1200,26.86,81.81,357.0,88.79,302.0,374.5,5.66,317.0,100828.0
20100406:1300,26.64,81.75,125.0,2.39,124.0,371.75,5.85,321.0,100851.0
20100406:1400,26.43,81.7,69.0,20.75,65.0,369.0,6.04,326.0,100874.0
20100406:1500,25.93,80.37,0.0,-0.0,0.0,365.52,5.26,332.0,100904.0
20100406:1600,25.43,79.03,0.0,-0.0,0.0,362.03,4.49,338.0,100934.0
20100406:1700,24.93,77.7,0.0,-0.0,0.0,358.55,3.71,345.0,100964.0
20100406:1800,24.74,77.01,0.0,-0.0,0.0,354.15,3.57,352.0,100941.0
20100406:1900,24.55,76.33,0.0,-0.0,0.0,349.75,3.43,359.0,100918.0
20100406:2000,24.36,75.64,0.0,-0.0,0.0,345.35,3.28,6.0,100894.0
20100406:2100,24.3,75.74,0.0,-0.0,0.0,343.77,3.2,14.0,100871.0
20100406:2200,24.24,75.83,0.0,-0.0,0.0,342.18,3.11,22.0,100848.0
20100406:2300,24.18,75.93,0.0,-0.0,0.0,340.6,3.02,31.0,100824.0
20100407:0000,24.08,75.13,0.0,-0.0,0.0,339.95,2.81,37.0,100888.0
20100407:0100,23.98,74.34,0.0,-0.0,0.0,339.3,2.61,43.0,100951.0
20100407:0200,23.87,73.54,0.0,-0.0,0.0,338.65,2.4,49.0,101014.0
20100407:0300,24.68,73.84,84.0,206.67,55.0,345.4,2.0,47.0,101074.0
20100407:0400,25.49,74.15,307.0,454.13,139.0,352.15,1.59,44.0,101134.0
20100407:0500,26.3,74.45,560.0,685.47,164.0,358.9,1.19,42.0,101194.0
20100407:0600,26.8,75.01,756.0,739.2,202.0,368.0,2.05,25.0,101174.0
20100407:0700,27.3,75.58,924.0,839.14,191.0,377.1,2.91,7.0,101154.0
20100407:0800,27.79,76.14,983.0,789.26,240.0,386.2,3.78,350.0,101134.0
20100407:0900,27.86,74.92,992.0,791.8,241.0,387.68,4.24,345.0,101074.0
20100407:1000,27.92,73.69,930.0,786.1,227.0,389.17,4.71,341.0,101014.0
20100407:1100,27.99,72.47,775.0,686.25,238.0,390.65,5.17,336.0,100954.0
20100407:1200,27.74,71.92,582.0,600.86,209.0,382.88,4.98,342.0,100974.0
20100407:1300,27.49,71.36,356.0,471.32,158.0,375.12,4.79,347.0,100994.0
20100407:1400,27.24,70.81,128.0,257.53,78.0,367.35,4.59,353.0,101014.0
20100407:1500,26.99,71.62,0.0,-0.0,0.0,364.02,3.99,359.0,101057.0
20100407:1600,26.74,72.44,0.0,-0.0,0.0,360.68,3.38,6.0,101101.0
20100407:1700,26.49,73.25,0.0,-0.0,0.0,357.35,2.77,12.0,101144.0
20100407:1800,26.26,73.17,0.0,-0.0,0.0,354.25,2.92,21.0,101121.0
20100407:1900,26.03,73.09,0.0,-0.0,0.0,351.15,3.07,30.0,101097.0
20100407:2000,25.8,73.01,0.0,-0.0,0.0,348.05,3.21,39.0,101074.0
20100407:2100,25.61,72.8,0.0,-0.0,0.0,346.42,3.4,43.0,101047.0
20100407:2200,25.43,72.59,0.0,-0.0,0.0,344.78,3.59,47.0,101021.0
20100407:2300,25.24,72.38,0.0,-0.0,0.0,343.15,3.78,50.0,100994.0
20100408:0000,25.06,72.82,0.0,-0.0,0.0,343.42,3.9,57.0,101034.0
20100408:0100,24.89,73.27,0.0,-0.0,0.0,343.68,4.03,63.0,101074.0
20100408:0200,24.71,73.71,0.0,-0.0,0.0,343.95,4.15,69.0,101114.0
20100408:0300,25.98,73.84,88.0,222.07,56.0,351.43,3.73,71.0,101167.0
20100408:0400,27.25,73.97,305.0,428.43,145.0,358.92,3.31,73.0,101221.0
20100408:0500,28.52,74.1,557.0,662.75,172.0,366.4,2.9,74.0,101274.0
20100408:0600,29.0,74.31,755.0,727.08,208.0,376.03,3.31,61.0,101237.0
20100408:0700,29.47,74.53,922.0,824.19,200.0,385.67,3.72,48.0,101201.0
20100408:0800,29.94,74.74,985.0,789.57,240.0,395.3,4.14,35.0,101164.0
20100408:0900,30.12,74.88,994.0,792.36,241.0,397.52,4.68,21.0,101091.0
20100408:1000,30.3,75.02,941.0,817.07,209.0,399.73,5.21,7.0,101017.0
20100408:1100,30.48,75.16,794.0,741.14,213.0,401.95,5.75,354.0,100944.0
20100408:1200,30.2,72.51,593.0,636.55,197.0,394.45,5.71,357.0,100961.0
20100408:1300,29.92,69.85,321.0,322.71,185.0,386.95,5.66,1.0,100978.0
20100408:1400,29.64,67.2,136.0,306.79,76.0,379.45,5.61,5.0,100994.0
20100408:1500,29.25,67.93,0.0,-0.0,0.0,376.88,5.31,14.0,101024.0
20100408:1600,28.86,68.67,0.0,-0.0,0.0,374.32,5.02,22.0,101054.0
20100408:1700,28.46,69.4,0.0,-0.0,0.0,371.75,4.72,30.0,101084.0
20100408:1800,28.25,69.95,0.0,-0.0,0.0,368.55,4.49,42.0,101051.0
20100408:1900,28.03,70.51,0.0,-0.0,0.0,365.35,4.27,55.0,101017.0
20100408:2000,27.81,71.06,0.0,-0.0,0.0,362.15,4.04,67.0,100984.0
20100408:2100,27.71,70.87,0.0,-0.0,0.0,361.5,3.99,76.0,100934.0
20100408:2200,27.62,70.68,0.0,-0.0,0.0,360.85,3.93,86.0,100884.0
20100408:2300,27.52,70.49,0.0,-0.0,0.0,360.2,3.88,95.0,100834.0
20100409:0000,27.64,68.52,0.0,-0.0,0.0,363.37,3.93,106.0,100868.0
20100409:0100,27.76,66.55,0.0,-0.0,0.0,366.53,3.99,117.0,100901.0
20100409:0200,27.88,64.58,0.0,-0.0,0.0,369.7,4.04,127.0,100934.0
20100409:0300,28.79,63.63,58.0,40.58,52.0,373.67,3.98,141.0,100981.0
20100409:0400,29.69,62.69,336.0,581.0,117.0,377.63,3.92,155.0,101027.0
20100409:0500,30.59,61.74,546.0,604.37,193.0,381.6,3.86,169.0,101074.0
20100409:0600,30.97,60.91,679.0,493.95,306.0,388.7,3.43,181.0,101021.0
20100409:0700,31.35,60.08,879.0,694.4,269.0,395.8,2.99,193.0,100968.0
20100409:0800,31.72,59.25,982.0,775.13,249.0,402.9,2.55,205.0,100914.0
20100409:0900,31.8,59.92,516.0,52.51,466.0,406.88,3.01,214.0,100828.0
20100409:1000,31.87,60.58,789.0,434.57,399.0,410.87,3.47,224.0,100741.0
20100409:1100,31.95,61.25,624.0,309.43,381.0,414.85,3.93,233.0,100654.0
20100409:1200,31.61,65.09,584.0,601.54,209.0,409.25,5.16,260.0,100678.0
20100409:1300,31.28,68.93,260.0,144.3,199.0,403.65,6.39,287.0,100701.0
20100409:1400,30.94,72.77,80.0,35.54,73.0,398.05,7.61,314.0,100724.0
20100409:1500,30.51,73.6,0.0,-0.0,0.0,397.37,6.32,337.0,100751.0
20100409:1600,30.07,74.43,0.0,-0.0,0.0,396.68,5.02,0.0,100778.0
20100409:1700,29.63,75.26,0.0,-0.0,0.0,396.0,3.72,23.0,100804.0
20100409:1800,28.95,76.46,0.0,-0.0,0.0,389.83,3.27,39.0,100761.0
20100409:1900,28.26,77.67,0.0,-0.0,0.0,383.67,2.81,55.0,100718.0
20100409:2000,27.57,78.87,0.0,-0.0,0.0,377.5,2.36,70.0,100674.0
20100409:2100,27.32,79.35,0.0,-0.0,0.0,371.18,2.54,82.0,100638.0
20100409:2200,27.06,79.84,0.0,-0.0,0.0,364.87,2.72,95.0,100601.0
20100409:2300,26.81,80.32,0.0,-0.0,0.0,358.55,2.9,107.0,100565.0
20100410:0000,26.56,78.83,0.0,-0.0,0.0,357.12,3.06,93.0,100648.0
20100410:0100,26.32,77.35,0.0,-0.0,0.0,355.68,3.23,79.0,100731.0
20100410:0200,26.07,75.86,0.0,-0.0,0.0,354.25,3.39,66.0,100814.0
20100410:0300,26.73,74.68,85.0,164.97,60.0,363.52,3.49,40.0,100851.0
20100410:0400,27.39,73.49,290.0,336.52,162.0,372.78,3.58,15.0,100888.0
20100410:0500,28.04,72.31,549.0,606.29,193.0,382.05,3.67,350.0,100924.0
20100410:0600,28.35,71.53,690.0,517.23,298.0,396.12,3.61,347.0,100861.0
20100410:0700,28.66,70.74,892.0,722.03,256.0,410.18,3.56,343.0,100798.0
20100410:0800,28.96,69.96,226.0,0.0,226.0,424.25,3.5,340.0,100734.0
20100410:0900,29.11,68.56,177.0,0.0,177.0,425.78,3.48,341.0,100661.0
20100410:1000,29.26,67.17,929.0,772.02,235.0,427.32,3.46,342.0,100588.0
20100410:1100,29.41,65.77,770.0,659.75,251.0,428.85,3.43,343.0,100515.0
20100410:1200,29.25,65.28,602.0,662.74,188.0,415.32,3.8,348.0,100545.0
20100410:1300,29.08,64.79,362.0,483.45,157.0,401.78,4.16,353.0,100575.0
20100410:1400,28.92,64.3,139.0,317.54,76.0,388.25,4.52,358.0,100605.0
20100410:1500,28.55,65.94,0.0,-0.0,0.0,383.4,4.4,359.0,100641.0
20100410:1600,28.18,67.59,0.0,-0.0,0.0,378.55,4.28,1.0,100678.0
20100410:1700,27.8,69.23,0.0,-0.0,0.0,373.7,4.15,2.0,100714.0
20100410:1800,27.64,70.86,0.0,-0.0,0.0,370.3,3.83,0.0,100691.0
20100410:1900,27.48,72.5,0.0,-0.0,0.0,366.9,3.5,359.0,100668.0
20100410:2000,27.31,74.13,0.0,-0.0,0.0,363.5,3.17,357.0,100644.0
20100410:2100,27.25,74.07,0.0,-0.0,0.0,362.63,3.66,355.0,100625.0
20100410:2200,27.18,74.01,0.0,-0.0,0.0,361.77,4.16,353.0,100605.0
20100410:2300,27.12,73.95,0.0,-0.0,0.0,360.9,4.65,351.0,100585.0
20100411:0000,26.9,72.59,0.0,-0.0,0.0,359.37,4.42,353.0,100661.0
20100411:0100,26.69,71.22,0.0,-0.0,0.0,357.83,4.19,354.0,100738.0
20100411:0200,26.47,69.86,0.0,-0.0,0.0,356.3,3.96,356.0,100814.0
20100411:0300,26.86,67.62,95.0,212.63,62.0,363.22,4.29,351.0,100884.0
20100411:0400,27.25,65.37,326.0,489.9,138.0,370.13,4.61,347.0,100954.0
20100411:0500,27.63,63.13,521.0,496.41,228.0,377.05,4.94,342.0,101024.0
20100411:0600,27.57,61.81,764.0,729.71,209.0,384.48,5.14,338.0,100997.0
20100411:0700,27.5,60.49,919.0,795.98,216.0,391.92,5.34,335.0,100971.0
20100411:0800,27.43,59.17,986.0,774.99,250.0,399.35,5.54,331.0,100944.0
20100411:0900,27.11,59.01,993.0,777.55,250.0,398.32,5.8,329.0,100891.0
20100411:1000,26.78,58.85,920.0,743.0,251.0,397.28,6.05,327.0,100838.0
20100411:1100,26.45,58.69,789.0,713.23,227.0,396.25,6.3,326.0,100784.0
20100411:1200,26.33,59.63,586.0,602.31,209.0,391.07,6.4,325.0,100774.0
20100411:1300,26.21,60.56,379.0,564.29,139.0,385.88,6.49,324.0,100764.0
20100411:1400,26.09,61.5,121.0,190.18,83.0,380.7,6.58,323.0,100754.0
20100411:1500,26.02,61.69,0.0,-0.0,0.0,375.9,5.9,322.0,100768.0
20100411:1600,25.94,61.87,0.0,-0.0,0.0,371.1,5.23,322.0,100781.0
20100411:1700,25.86,62.06,0.0,-0.0,0.0,366.3,4.55,321.0,100794.0
20100411:1800,25.72,62.97,0.0,-0.0,0.0,362.8,4.55,320.0,100751.0
20100411:1900,25.57,63.88,0.0,-0.0,0.0,359.3,4.55,319.0,100708.0
20100411:2000,25.42,64.79,0.0,-0.0,0.0,355.8,4.55,318.0,100664.0
20100411:2100,25.24,65.52,0.0,-0.0,0.0,353.78,3.91,316.0,100641.0
20100411:2200,25.05,66.25,0.0,-0.0,0.0,351.77,3.27,314.0,100618.0
20100411:2300,24.87,66.98,0.0,-0.0,0.0,349.75,2.63,313.0,100595.0
20100412:0000,24.72,66.48,0.0,-0.0,0.0,349.45,2.64,311.0,100648.0
20100412:0100,24.57,65.98,0.0,-0.0,0.0,349.15,2.65,309.0,100701.0
20100412:0200,24.42,65.48,0.0,-0.0,0.0,348.85,2.66,307.0,100754.0
20100412:0300,24.9,66.39,99.0,226.68,63.0,354.88,2.99,306.0,100828.0
20100412:0400,25.37,67.29,322.0,457.27,145.0,360.92,3.31,306.0,100901.0
20100412:0500,25.84,68.2,549.0,584.94,202.0,366.95,3.64,305.0,100974.0
20100412:0600,26.01,69.85,759.0,702.29,223.0,375.18,4.81,306.0,100968.0
20100412:0700,26.17,71.51,851.0,603.08,317.0,383.42,5.99,306.0,100961.0
20100412:0800,26.33,73.16,988.0,775.52,250.0,391.65,7.16,307.0,100954.0
20100412:0900,26.11,73.41,1000.0,792.93,241.0,393.5,7.12,310.0,100908.0
20100412:1000,25.88,73.65,921.0,742.94,251.0,395.35,7.09,313.0,100861.0
20100412:1100,25.66,73.9,798.0,741.21,213.0,397.2,7.05,316.0,100814.0
20100412:1200,25.43,70.71,206.0,1.59,205.0,392.55,6.35,318.0,100848.0
20100412:1300,25.19,67.53,232.0,84.39,196.0,387.9,5.66,319.0,100881.0
20100412:1400,24.96,64.34,14.0,0.0,14.0,383.25,4.97,320.0,100914.0
20100412:1500,25.24,63.51,0.0,-0.0,0.0,378.93,4.44,336.0,100911.0
20100412:1600,25.52,62.68,0.0,-0.0,0.0,374.62,3.91,351.0,100908.0
20100412:1700,25.79,61.85,0.0,-0.0,0.0,370.3,3.38,6.0,100904.0
20100412:1800,25.6,62.29,0.0,-0.0,0.0,365.13,3.12,29.0,100868.0
20100412:1900,25.4,62.74,0.0,-0.0,0.0,359.97,2.86,52.0,100831.0
20100412:2000,25.2,63.18,0.0,-0.0,0.0,354.8,2.59,76.0,100794.0
20100412:2100,25.19,63.78,0.0,-0.0,0.0,353.58,2.45,82.0,100758.0
20100412:2200,25.18,64.38,0.0,-0.0,0.0,352.37,2.31,88.0,100721.0
20100412:2300,25.17,64.98,0.0,-0.0,0.0,351.15,2.17,95.0,100684.0
20100413:0000,24.9,66.79,0.0,-0.0,0.0,352.22,2.46,103.0,100738.0
